Build tool,Group id,Artifact id,Version,Dependency group id,Dependency artifact id,Dependency version,Direct Dependency,Resolution failure
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.junit.jupiter,junit-jupiter-engine,6.1.0-M1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.junit.jupiter,junit-jupiter-api,6.1.0-M1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.junit.platform,junit-platform-commons,6.1.0-M1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.junit,junit-bom,6.1.0-M1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.opentest4j,opentest4j,1.3.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.junit.platform,junit-platform-engine,6.1.0-M1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.junit.jupiter,junit-jupiter-params,6.1.0-M1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.mockito,mockito-junit-jupiter,5.17.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.mockito,mockito-core,5.17.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,net.bytebuddy,byte-buddy-agent,1.17.8,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.junit.platform,junit-platform-launcher,6.1.0-M1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,jakarta.xml.bind,jakarta.xml.bind-api,4.0.4,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,jakarta.activation,jakarta.activation-api,2.1.4,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-test-autoconfigure,3.5.7,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.boot,spring-boot-test,3.5.7,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework,spring-test,6.2.12,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.awaitility,awaitility,4.2.2,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.hamcrest,hamcrest,3.0,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.skyscreamer,jsonassert,1.5.3,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.vaadin.external.google,android-json,0.0.20131108.vaadin1,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.xmlunit,xmlunit-core,2.10.4,false,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,com.fasterxml.jackson.dataformat,jackson-dataformat-csv,2.20.1,true,
Gradle,io.moderne,moderne-organizations,0.20.0-dev.74+5f5ffe3,org.springframework.cloud,spring-cloud-dependencies,2025.0.0,true,
